Student_ID,Student_Name,Gender,Department,Semester,Attendance_Percentage,GPA,Assignment_Score,Quiz_Score,Internal_Marks,LMS_Login_Count,Study_Hours_Per_Week,Backlog_Count,Last_Login_Date,Admission_Year,Probation_Status
S06199,Nithin Nair,Female,MECH,3,70.76,6.53,52,96,83,127,13,2,2026-01-08,2022,No
S06200,Harini Kumar,Male,EEE,6,88.08,4.35,76,58,74,51,11,0,2025-05-07,2022,Yes
S06201,Vignesh Nair,Female,ECE,1,90.36,8.14,80,64,81,55,20,1,2025-04-29,2023,No
S06202,Vivaan Gupta,Male,CIVIL,3,94.67,4.61,83,62,77,6,12,5,2025-09-27,2025,Yes
S06203,Priya Raj,Male,MECH,6,50.82,7.01,70,54,41,148,19,0,2025-08-28,2022,Yes
S06204,Sneha Iyer,Male,MECH,8,86.72,8.1,97,74,64,67,25,1,2025-03-31,2024,No
S06205,Vignesh Verma,Male,CIVIL,4,44.99,2.57,85,61,44,31,39,3,2026-05-11,2024,Yes
S06206,Vignesh Verma,Female,EEE,6,75.51,4.44,66,59,82,148,12,3,2026-02-05,2024,Yes
S06207,Vivaan Nair,Male,CIVIL,4,67.89,3.97,80,78,96,103,39,4,2025-04-08,2023,Yes
S06208,Vivaan Reddy,Female,ECE,2,73.2,4.64,52,98,41,28,8,6,2025-07-29,2022,Yes
S06209,Vivaan Iyer,Male,CSE,8,46.92,6.47,97,87,85,112,32,3,2025-11-18,2025,Yes
S06210,Aishwarya Iyer,Female,MECH,4,42.16,4.94,51,40,44,34,1,3,2025-08-22,2024,Yes
S06211,Aditya Verma,Female,EEE,8,87.32,2.58,49,57,44,47,22,0,2025-03-10,2022,Yes
S06212,Divya Sharma,Female,EEE,2,97.58,7.16,49,41,71,77,4,6,2025-12-10,2024,Yes
S06213,Rohan Gupta,Male,AI&DS,8,95.42,3.01,58,94,87,101,17,0,2025-03-29,2022,Yes
S06214,Kavya Reddy,Female,MECH,8,57.84,8.55,98,60,45,74,24,2,2025-01-27,2023,Yes
S06215,Vivaan Sharma,Female,EEE,4,54.9,3.91,72,95,58,132,21,2,2026-03-05,2023,Yes
S06216,Nivetha Reddy,Male,CIVIL,5,50.36,4.01,66,54,43,51,19,0,2025-10-13,2024,Yes
S06217,Aditya Iyer,Male,AI&DS,5,76.57,2.36,95,43,71,10,23,3,2025-09-14,2024,Yes
S06218,Kavya Nair,Female,CSE,5,52.06,2.75,44,72,42,143,6,4,2025-09-09,2022,Yes
S06219,Aishwarya Reddy,Female,IT,1,92.43,9.63,88,43,81,55,14,4,2026-05-13,2022,Yes
S06220,Ananya Raj,Male,ECE,7,99.1,5.8,65,76,61,52,38,1,2025-05-09,2025,No
S06221,Priya Raj,Male,CSE,7,77.9,8.71,67,82,47,83,15,3,2026-03-15,2024,Yes
S06222,Sneha Gupta,Male,AI&DS,1,67.39,3.75,67,57,96,69,10,1,2025-08-24,2023,Yes
S06223,Karthik Sharma,Female,IT,7,86.87,4.39,87,43,89,139,12,4,2025-06-09,2022,Yes
S06224,Karthik Patel,Male,ECE,6,54.65,7.3,60,52,77,50,11,3,2025-02-20,2023,Yes
S06225,Rahul Gupta,Male,AI&DS,6,62.36,2.92,53,69,77,47,8,5,2026-05-04,2024,Yes
S06226,Arjun Sharma,Male,CSE,3,60.35,5.39,45,59,65,108,35,1,2026-01-21,2025,No
S06227,Aditya Kumar,Female,AI&DS,5,52.45,3.98,86,54,82,115,28,3,2025-09-24,2025,Yes
S06228,Ananya Nair,Male,CIVIL,8,96.66,5.51,41,56,60,149,21,5,2025-06-29,2025,Yes
S06229,Harini Gupta,Female,CIVIL,2,58.93,3.94,56,52,64,136,40,0,2026-02-16,2023,Yes
S06230,Aishwarya Patel,Female,EEE,5,90.42,3.64,81,78,63,64,11,0,2026-03-04,2022,Yes
S06231,Varun Singh,Male,EEE,1,73.96,8.72,41,76,49,107,25,3,2025-05-03,2022,Yes
S06232,Harini Sharma,Female,CIVIL,4,68.81,4.76,77,50,45,20,17,4,2025-09-11,2022,Yes
S06233,Aarav Sharma,Female,EEE,7,82.8,4.23,66,77,57,67,24,4,2025-12-24,2023,Yes
S06234,Nithin Verma,Male,AI&DS,8,75.02,2.25,82,51,59,57,7,4,2025-07-23,2025,Yes
S06235,Aarav Reddy,Female,IT,6,53.15,1.86,49,44,41,45,6,5,2025-02-25,2025,Yes
S06236,Priya Nair,Male,MECH,4,76.93,6.56,75,68,42,51,17,5,2026-01-12,2022,Yes
S06237,Ananya Kumar,Female,AI&DS,3,96.87,5.36,91,69,94,107,38,1,2025-08-24,2024,No
S06238,Akash Iyer,Male,ECE,7,63.61,1.92,60,77,67,100,4,2,2026-01-29,2022,Yes
S06239,Vivaan Raj,Male,IT,5,58.94,8.65,77,77,47,124,9,5,2026-03-26,2023,Yes
S06240,Divya Kumar,Male,MECH,7,51.33,8.21,49,95,67,150,39,5,2025-06-03,2024,Yes
S06241,Rohan Kumar,Male,EEE,2,76.89,2.52,71,52,75,3,23,3,2025-03-02,2023,Yes
S06242,Karthik Singh,Female,ECE,2,53.62,4.71,94,95,90,57,26,3,2025-06-08,2024,Yes
S06243,Aishwarya Nair,Male,CIVIL,5,49.74,2.11,65,55,67,78,36,4,2025-10-14,2022,Yes
S06244,Varun Gupta,Female,CIVIL,3,67.33,4.68,53,69,71,18,18,2,2025-12-31,2024,Yes
S06245,Aishwarya Raj,Female,CSE,2,66.93,6.69,93,79,85,38,27,4,2025-05-25,2024,Yes
S06246,Akash Reddy,Male,CIVIL,7,58.61,7.29,60,100,92,2,12,1,2025-07-13,2024,Yes
S06247,Karthik Singh,Male,IT,6,53.43,8.15,46,80,89,65,33,4,2025-01-01,2024,Yes
S06248,Nivetha Singh,Female,IT,2,76.12,6.3,81,40,92,116,18,0,2025-08-11,2024,No
S06249,Priya Nair,Male,CSE,8,61.92,5.76,54,59,60,25,25,1,2026-01-16,2025,No
S06250,Divya Sharma,Male,CSE,7,67.85,8.04,67,90,60,123,25,1,2025-12-01,2025,No
S06251,Aditya Nair,Female,EEE,3,41.02,3.89,71,59,59,100,16,4,2025-07-30,2025,Yes
S06252,Rohan Kumar,Male,EEE,5,57.48,4.79,72,90,72,3,17,0,2025-03-06,2025,Yes
S06253,Ananya Raj,Female,CSE,8,60.68,2.96,58,87,44,98,27,2,2026-04-22,2024,Yes
S06254,Aditya Raj,Male,CIVIL,6,74.32,8.92,57,69,62,88,22,4,2025-12-28,2024,Yes
S06255,Ananya Patel,Male,AI&DS,2,88.67,7.87,65,64,95,117,32,5,2025-03-08,2022,Yes
S06256,Nivetha Kumar,Female,CIVIL,4,42.71,2.15,82,68,82,90,22,0,2025-07-14,2022,Yes
S06257,Rahul Iyer,Male,CIVIL,7,71.55,6.69,43,77,87,34,15,2,2025-02-01,2024,No
S06258,Rahul Reddy,Female,EEE,5,46.67,8.41,43,52,61,42,18,0,2025-09-17,2022,Yes
S06259,Karthik Verma,Male,CSE,4,80.33,3.91,70,67,59,33,25,0,2026-04-11,2022,Yes
S06260,Rahul Iyer,Female,ECE,1,94.67,6.79,77,43,58,72,38,0,2025-11-01,2024,No
S06261,Varun Kumar,Male,CIVIL,2,72,5.77,71,93,73,10,2,1,2025-02-03,2024,No
S06262,Aarav Iyer,Female,CSE,3,85.77,1.75,75,84,60,131,24,4,2025-02-04,2024,Yes
S06263,Karthik Raj,Male,AI&DS,6,44.25,2.08,43,92,76,69,34,4,2025-04-08,2024,Yes
S06264,Harini Verma,Male,IT,3,52.72,3.36,66,75,57,103,2,1,2026-02-09,2022,Yes
S06265,Nivetha Patel,Female,ECE,1,84.07,6.8,42,69,97,139,24,1,2025-06-19,2022,No
S06266,Aishwarya Nair,Female,ECE,4,68.17,6.07,73,41,78,63,7,4,2026-02-27,2024,Yes
S06267,Harini Sharma,Male,EEE,8,65.43,7.3,71,67,80,59,18,3,2026-04-16,2025,Yes
S06268,Aarav Sharma,Male,AI&DS,4,84.44,4.17,100,76,49,64,40,0,2025-06-29,2025,Yes
S06269,Ananya Nair,Female,CIVIL,4,97.5,5.14,86,71,98,114,30,2,2026-01-24,2024,No
S06270,Vignesh Gupta,Female,IT,1,65.73,6.43,44,59,46,123,33,3,2025-01-17,2023,Yes
S06271,Priya Sharma,Female,IT,1,53.67,8.51,91,87,97,83,17,4,2025-01-15,2024,Yes
S06272,Kavya Raj,Female,EEE,1,77.2,7.81,76,66,65,4,35,5,2026-04-16,2022,Yes
S06273,Vivaan Sharma,Female,EEE,7,51.9,2.06,70,68,68,109,31,3,2026-03-08,2024,Yes
S06274,Divya Patel,Female,ECE,6,58.22,8.15,64,42,53,1,28,2,2025-10-15,2025,Yes
S06275,Aarav Iyer,Female,MECH,2,58.29,7.53,97,89,40,30,30,2,2025-11-30,2024,Yes
S06276,Pooja Nair,Female,CIVIL,5,67.3,1.74,69,63,91,123,16,0,2025-02-09,2025,Yes
S06277,Karthik Verma,Male,CSE,4,52.47,9.56,77,61,55,89,21,2,2025-05-06,2024,Yes
S06278,Varun Singh,Female,MECH,1,81.43,3.07,57,83,77,125,29,4,2025-07-23,2024,Yes
S06279,Aarav Patel,Male,CIVIL,6,58.47,4.32,65,64,58,53,8,5,2025-07-11,2024,Yes
S06280,Aishwarya Patel,Female,CIVIL,3,93.62,2.11,50,42,50,83,31,1,2026-01-28,2022,Yes
S06281,Priya Reddy,Female,EEE,2,71.53,4.38,52,45,57,13,8,4,2025-04-11,2022,Yes
S06282,Vivaan Singh,Male,ECE,4,89.14,8.42,92,67,49,83,40,4,2025-11-27,2025,Yes
S06283,Varun Iyer,Male,AI&DS,4,58.54,6.97,45,53,67,57,25,0,2025-10-07,2022,Yes
S06284,Rohan Raj,Female,EEE,7,42.03,1.77,76,93,85,77,32,1,2025-05-23,2022,Yes
S06285,Aditya Gupta,Male,CIVIL,6,54,7.97,100,64,55,52,3,4,2025-11-26,2023,Yes
S06286,Vivaan Patel,Female,CIVIL,3,53.14,9.95,63,93,61,113,3,3,2025-10-27,2025,Yes
S06287,Aishwarya Singh,Female,CIVIL,7,41.33,1.88,91,83,40,132,25,2,2025-01-14,2025,Yes
S06288,Aarav Verma,Male,CIVIL,1,40.97,8.11,87,79,67,140,28,2,2025-03-21,2024,Yes
S06289,Aditya Iyer,Female,AI&DS,2,73.75,8.23,68,50,96,99,1,5,2026-04-10,2025,Yes
S06290,Varun Iyer,Male,CSE,6,78.16,7.73,58,50,76,65,3,1,2026-03-26,2025,No
S06291,Arjun Sharma,Male,AI&DS,2,69.87,2.82,91,51,49,40,23,3,2026-02-28,2022,Yes
S06292,Sneha Verma,Male,CIVIL,1,67.14,1.71,58,78,46,90,6,3,2025-08-31,2022,Yes
S06293,Ananya Iyer,Female,IT,5,51.75,1.93,82,79,62,143,8,2,2025-01-27,2022,Yes
S06294,Rahul Kumar,Male,CIVIL,4,97.76,5.79,61,93,58,67,25,0,2025-01-21,2023,No
S06295,Ananya Patel,Male,EEE,8,85.91,7.91,55,99,69,91,35,6,2026-05-02,2023,Yes
S06296,Aarav Reddy,Female,CSE,3,74.74,4.68,41,68,68,147,12,1,2026-02-14,2025,Yes
S06297,Sneha Nair,Male,CIVIL,7,48.94,6.43,59,51,51,144,12,0,2026-03-03,2023,Yes
S06298,Vignesh Raj,Male,EEE,6,45.9,3.18,41,95,45,109,16,3,2025-02-15,2023,Yes
S06299,Pooja Verma,Male,CIVIL,6,57.1,5.38,81,81,89,36,37,1,2025-04-22,2023,Yes
S06300,Nithin Gupta,Male,IT,2,44.9,7.18,70,44,84,141,34,3,2025-12-08,2022,Yes
S06301,Nivetha Patel,Male,AI&DS,4,98.08,6.9,56,64,70,32,5,5,2025-11-12,2022,Yes
S06302,Arjun Iyer,Female,CIVIL,4,96.92,2.67,67,88,65,139,33,3,2025-02-25,2023,Yes
S06303,Pooja Singh,Female,MECH,8,57.81,8.2,68,84,94,103,26,1,2026-05-13,2022,Yes
S06304,Arjun Nair,Male,CIVIL,6,67.36,4.24,41,86,75,109,12,3,2025-01-11,2025,Yes
S06305,Rahul Kumar,Female,CSE,8,42.35,2.39,93,67,91,18,18,2,2025-04-15,2022,Yes
S06306,Kavya Singh,Female,ECE,8,81.31,4.73,66,57,88,19,40,2,2025-05-17,2025,Yes
S06307,Karthik Sharma,Female,ECE,1,53.66,3.68,55,48,42,113,21,4,2025-07-06,2024,Yes
S06308,Arjun Reddy,Female,MECH,4,92.93,1.95,96,77,99,147,40,0,2026-01-06,2023,Yes
S06309,Ananya Patel,Male,IT,2,42.47,6.61,52,68,54,18,33,5,2026-04-17,2024,Yes
S06310,Harini Sharma,Male,CIVIL,1,82.58,9.04,68,76,90,37,24,3,2026-03-05,2024,Yes
S06311,Akash Singh,Male,CIVIL,7,71.28,5.8,86,70,59,110,40,2,2025-05-30,2022,No
S06312,Varun Nair,Male,MECH,2,76.32,2.68,93,90,95,99,11,4,2025-04-09,2023,Yes
S06313,Varun Reddy,Male,ECE,1,64.89,3.58,79,91,89,14,39,6,2025-05-12,2025,Yes
S06314,Aditya Nair,Female,MECH,2,43.72,7.47,40,68,40,30,36,2,2025-02-07,2023,Yes
S06315,Karthik Iyer,Male,AI&DS,3,95.67,5.22,79,55,96,66,2,0,2026-01-30,2023,No
S06316,Rohan Singh,Male,MECH,3,96.17,4.79,100,90,85,51,34,6,2026-05-10,2025,Yes
S06317,Priya Raj,Male,ECE,8,84.75,4.76,99,57,56,60,22,6,2025-07-19,2023,Yes
S06318,Rahul Sharma,Female,ECE,2,70.44,4.64,84,65,80,127,10,5,2025-07-11,2023,Yes
S06319,Aishwarya Sharma,Female,AI&DS,6,45.98,7.9,43,59,64,4,35,0,2025-02-10,2025,Yes
S06320,Karthik Iyer,Male,EEE,5,46.6,3.86,46,53,47,9,27,4,2025-12-12,2025,Yes
S06321,Aditya Reddy,Female,CSE,1,47.7,4.77,72,43,53,124,29,5,2025-11-03,2025,Yes
S06322,Divya Singh,Female,AI&DS,4,96.48,2.71,75,58,94,5,36,6,2025-03-02,2023,Yes
S06323,Nithin Sharma,Male,IT,1,53.14,6.11,72,42,88,111,10,0,2025-03-09,2023,Yes
S06324,Priya Iyer,Male,EEE,8,65.87,7.77,84,79,56,34,36,4,2025-06-11,2022,Yes
S06325,Kavya Kumar,Male,AI&DS,7,93.75,9.51,66,52,76,112,39,1,2025-04-21,2025,No
S06326,Akash Sharma,Female,CSE,6,46.96,1.64,99,43,63,14,39,5,2026-02-11,2022,Yes
S06327,Karthik Singh,Female,MECH,8,47.71,4.2,51,82,40,140,18,1,2025-11-01,2025,Yes
S06328,Vivaan Verma,Female,EEE,8,88.39,4.38,43,94,48,85,29,5,2025-05-15,2023,Yes
S06329,Ananya Kumar,Male,MECH,2,61.2,8.27,42,92,71,51,7,6,2025-09-24,2022,Yes
S06330,Vignesh Nair,Female,MECH,4,62.72,4.53,45,44,41,15,9,2,2025-02-25,2024,Yes
S06331,Pooja Nair,Female,ECE,7,42.34,3.35,61,78,96,120,28,1,2026-05-11,2022,Yes
S06332,Harini Kumar,Female,MECH,1,92.12,6.5,78,63,77,138,39,1,2026-02-28,2022,No
S06333,Ananya Verma,Male,CIVIL,3,99.41,5.02,72,64,49,67,39,6,2026-05-02,2022,Yes
S06334,Nithin Raj,Male,CSE,3,90.7,4,51,84,52,46,13,5,2026-02-19,2023,Yes
S06335,Rahul Singh,Female,EEE,5,66.8,3.5,76,77,78,104,10,2,2026-05-12,2023,Yes
S06336,Varun Gupta,Female,CIVIL,8,42.16,6.51,44,54,46,141,16,2,2025-06-23,2025,Yes
S06337,Ananya Nair,Male,IT,2,88.08,8.17,99,86,57,65,5,3,2026-01-05,2025,Yes
S06338,Vivaan Nair,Female,EEE,2,52.05,5.54,54,76,47,102,8,5,2026-03-08,2023,Yes
S06339,Aishwarya Patel,Male,EEE,8,80.84,9.82,66,59,100,118,5,3,2025-05-05,2025,Yes
S06340,Ananya Singh,Male,CSE,5,45.93,6.18,94,84,94,117,11,2,2025-12-18,2024,Yes
S06341,Rohan Iyer,Female,ECE,3,63.03,5.87,66,41,68,129,27,4,2026-03-05,2025,Yes
S06342,Vignesh Kumar,Female,MECH,1,72.55,4.73,47,67,77,10,33,4,2025-10-05,2024,Yes
S06343,Priya Sharma,Male,EEE,5,77.97,7.51,88,61,44,1,14,0,2025-10-09,2023,No
S06344,Aarav Iyer,Female,CIVIL,8,45.32,8.12,86,72,98,105,29,3,2025-02-17,2025,Yes
S06345,Sneha Iyer,Male,EEE,8,55.93,4.76,81,95,85,25,11,3,2026-01-15,2025,Yes
S06346,Kavya Kumar,Female,MECH,2,91.67,3.26,49,61,89,135,22,5,2025-12-02,2022,Yes
S06347,Nithin Kumar,Female,EEE,8,60.03,7.03,70,60,53,69,30,6,2025-08-22,2024,Yes
S06348,Aarav Verma,Female,AI&DS,7,86.04,1.8,56,69,69,126,21,2,2025-02-04,2022,Yes
S06349,Priya Gupta,Female,MECH,1,41.95,3.99,81,69,46,32,15,1,2025-12-23,2023,Yes
S06350,Divya Nair,Male,CIVIL,4,97.63,7.12,60,48,62,103,35,0,2026-02-12,2025,No
S06351,Akash Raj,Female,MECH,3,65.91,4.79,55,57,61,131,16,3,2026-01-08,2023,Yes
S06352,Sneha Raj,Female,CIVIL,7,82.95,9.82,83,46,45,8,35,2,2026-04-03,2025,No
S06353,Priya Gupta,Female,MECH,8,47.12,1.76,46,64,78,109,19,3,2026-02-02,2025,Yes
S06354,Pooja Gupta,Female,MECH,6,47.91,8.57,75,60,66,103,36,4,2026-02-05,2025,Yes
S06355,Vignesh Reddy,Female,AI&DS,5,50.23,4.21,92,92,80,79,34,1,2025-06-06,2023,Yes
S06356,Divya Gupta,Female,AI&DS,4,56.85,6.03,61,50,98,92,19,5,2025-08-31,2024,Yes
S06357,Pooja Reddy,Female,MECH,1,87.16,6.01,59,100,76,91,18,6,2026-01-14,2022,Yes
S06358,Pooja Nair,Female,MECH,5,93.12,2.99,91,73,85,114,40,3,2025-04-07,2022,Yes
S06359,Karthik Gupta,Female,CIVIL,5,90.3,6.31,63,76,70,87,22,2,2025-02-11,2023,No
S06360,Nithin Kumar,Female,AI&DS,2,92.28,9.19,43,53,67,15,22,2,2026-04-17,2023,No
S06361,Nivetha Kumar,Female,CSE,4,69.67,1.85,80,49,60,117,26,5,2025-01-14,2023,Yes
S06362,Nithin Patel,Female,MECH,5,66.71,6.87,57,54,100,24,25,2,2025-07-08,2022,No
S06363,Aarav Gupta,Female,IT,4,66.03,5.57,99,89,45,2,34,6,2025-08-04,2024,Yes
S06364,Arjun Sharma,Male,MECH,6,78.82,5.49,98,61,51,145,1,3,2025-09-07,2024,Yes
S06365,Vignesh Patel,Male,AI&DS,4,65.97,3.72,78,56,86,75,18,5,2025-05-18,2022,Yes
S06366,Karthik Singh,Female,MECH,1,58.73,3.24,95,45,89,39,34,6,2025-04-05,2022,Yes
S06367,Rahul Kumar,Male,AI&DS,4,98.98,2.82,49,88,45,17,26,3,2025-02-15,2023,Yes
S06368,Priya Sharma,Male,CSE,3,85.18,9.14,66,40,48,149,37,2,2025-03-06,2023,No
S06369,Akash Iyer,Male,CIVIL,8,84.15,3.71,64,93,98,129,3,2,2025-02-04,2022,Yes
S06370,Sneha Sharma,Male,MECH,3,98.02,7.11,73,49,64,10,5,0,2026-04-16,2024,No
S06371,Aditya Kumar,Male,EEE,6,44.46,7.63,63,47,53,139,37,5,2025-12-22,2023,Yes
S06372,Arjun Reddy,Male,CIVIL,4,71.16,9.62,99,57,44,115,35,2,2025-08-08,2022,No
S06373,Aditya Verma,Female,IT,5,81.03,7.11,86,88,50,11,29,0,2025-06-25,2022,No
S06374,Nithin Kumar,Female,MECH,4,48.92,5.56,83,79,76,80,4,1,2026-03-04,2023,Yes
S06375,Akash Reddy,Male,AI&DS,3,60.79,4.73,86,86,97,33,13,4,2025-06-06,2022,Yes
S06376,Aishwarya Reddy,Female,ECE,6,41.31,5.61,82,53,86,2,3,0,2025-08-08,2025,Yes
S06377,Akash Gupta,Female,ECE,3,83.39,6.7,52,77,84,53,37,6,2025-05-06,2025,Yes
S06378,Akash Patel,Male,CSE,4,86.31,3.91,59,44,62,81,10,5,2026-01-22,2025,Yes
S06379,Ananya Raj,Female,MECH,7,65.49,1.93,56,56,76,72,24,0,2026-02-13,2025,Yes
S06380,Aditya Nair,Male,MECH,2,77.6,6.55,75,65,65,45,28,2,2026-04-20,2023,No
S06381,Harini Nair,Male,ECE,1,50.55,2.09,55,71,96,12,34,5,2025-10-09,2024,Yes
S06382,Karthik Sharma,Male,EEE,7,61.01,5.16,57,54,54,12,3,2,2025-12-13,2022,No
S06383,Nithin Singh,Male,CIVIL,6,66.3,3.71,98,95,73,124,30,2,2026-01-14,2025,Yes
S06384,Nithin Iyer,Male,MECH,4,55.7,9.49,96,41,69,72,19,0,2025-11-25,2022,Yes
S06385,Varun Kumar,Male,CIVIL,7,91.58,4.52,45,47,47,25,25,2,2025-11-02,2024,Yes
S06386,Harini Verma,Female,CSE,4,48.12,7.77,50,99,84,7,21,1,2025-11-25,2022,Yes
S06387,Varun Singh,Female,AI&DS,1,58.03,6.72,59,51,96,67,40,0,2025-10-23,2025,Yes
S06388,Arjun Verma,Female,MECH,5,57.24,4.26,77,92,41,126,12,6,2026-04-22,2025,Yes
S06389,Priya Patel,Female,ECE,7,54.75,5.51,91,67,98,135,29,2,2026-04-10,2024,Yes
S06390,Aarav Reddy,Male,MECH,8,92.35,6.95,43,90,99,70,6,2,2026-03-13,2025,No
S06391,Divya Iyer,Male,MECH,3,44.69,2.42,42,100,69,114,12,2,2026-03-10,2024,Yes
S06392,Harini Iyer,Male,MECH,1,62.24,2.17,45,69,95,119,16,2,2026-01-03,2024,Yes
S06393,Priya Sharma,Female,AI&DS,1,73.74,7.03,40,94,99,80,30,5,2026-05-07,2022,Yes
S06394,Nivetha Iyer,Male,ECE,3,69.06,6.15,77,53,54,98,35,4,2025-10-10,2024,Yes
S06395,Arjun Reddy,Male,CSE,5,82.21,6.91,69,98,47,115,27,4,2025-12-05,2025,Yes
S06396,Pooja Patel,Male,EEE,6,76.06,3.07,82,66,52,58,24,3,2025-02-11,2024,Yes
S06397,Pooja Verma,Female,CSE,6,56.02,3.39,55,66,74,27,28,3,2025-09-09,2025,Yes
S06398,Karthik Singh,Female,MECH,5,63.84,6.07,52,48,51,132,28,2,2026-03-26,2024,No
S06399,Pooja Patel,Male,MECH,2,71.95,6.59,86,85,83,91,28,5,2026-01-21,2023,Yes
S06400,Aarav Sharma,Male,EEE,3,65.95,5.19,89,84,93,48,16,5,2026-01-29,2024,Yes
S06401,Nivetha Reddy,Male,MECH,1,52.96,6.96,76,59,76,62,13,1,2026-05-06,2022,Yes
S06402,Aarav Gupta,Male,IT,3,96.79,2.01,73,40,99,144,32,4,2025-01-14,2024,Yes
S06403,Arjun Gupta,Female,ECE,8,65.25,7.23,75,54,66,78,7,5,2025-10-01,2024,Yes
S06404,Aarav Singh,Female,AI&DS,8,93.14,3.43,43,71,86,78,38,6,2025-06-18,2023,Yes
S06405,Nivetha Iyer,Female,CSE,7,97.83,2.97,76,88,57,83,32,3,2025-02-07,2025,Yes
S06406,Aditya Reddy,Male,EEE,3,83.96,2.22,53,77,57,4,14,6,2025-01-02,2022,Yes
S06407,Nithin Nair,Male,IT,6,52.81,1.96,56,47,97,93,2,3,2025-01-14,2022,Yes
S06408,Aarav Sharma,Male,AI&DS,6,89.81,4.59,54,42,66,47,39,3,2025-02-14,2025,Yes
S06409,Aarav Kumar,Female,EEE,8,80.35,3.31,61,51,73,140,38,4,2025-07-11,2025,Yes
S06410,Vivaan Iyer,Female,CIVIL,6,64.44,4.68,49,77,74,29,1,3,2026-02-18,2023,Yes
S06411,Akash Nair,Male,CSE,5,62.22,2.5,60,45,47,5,10,6,2026-02-11,2024,Yes
S06412,Akash Sharma,Male,CSE,5,73.56,7.33,75,85,79,100,9,5,2025-08-20,2025,Yes
S06413,Divya Iyer,Male,CSE,4,43.59,2.85,55,94,96,105,11,1,2025-04-15,2025,Yes
S06414,Kavya Nair,Female,IT,8,41.54,3.89,55,73,91,63,31,2,2025-02-28,2023,Yes
S06415,Nivetha Raj,Female,ECE,6,43.13,9.87,98,55,85,50,22,5,2025-06-11,2023,Yes
S06416,Karthik Kumar,Male,EEE,6,53.53,6.72,89,63,46,137,24,3,2025-10-19,2025,Yes
S06417,Rahul Singh,Female,ECE,1,93.23,4.11,85,44,63,83,12,0,2026-04-24,2022,Yes
S06418,Arjun Verma,Male,CIVIL,6,48.66,1.65,59,54,61,132,38,0,2025-06-08,2023,Yes
S06419,Vivaan Verma,Female,CIVIL,8,95.5,1.64,60,60,79,106,30,5,2026-04-26,2025,Yes
S06420,Akash Singh,Male,EEE,8,57.42,7.92,49,86,61,4,28,3,2026-03-13,2022,Yes
S06421,Harini Patel,Female,AI&DS,3,69,5.16,58,41,58,14,35,0,2025-10-05,2022,No
S06422,Akash Raj,Female,CSE,3,53.75,1.81,65,55,69,7,37,5,2025-07-16,2023,Yes
S06423,Aishwarya Verma,Female,MECH,6,55.69,3.52,98,67,81,106,39,2,2025-05-08,2022,Yes
S06424,Ananya Iyer,Male,MECH,8,94.85,3.26,63,86,70,6,19,6,2025-05-12,2025,Yes
S06425,Nithin Patel,Male,MECH,3,93.05,4.33,70,49,42,19,1,5,2025-02-27,2024,Yes
S06426,Nivetha Kumar,Female,AI&DS,1,86.29,9.24,49,51,65,44,23,5,2025-05-11,2025,Yes
S06427,Karthik Singh,Male,CIVIL,6,43.7,5.38,70,94,60,39,7,6,2025-10-19,2025,Yes
S06428,Divya Gupta,Male,AI&DS,2,74.49,3.33,49,94,77,126,1,5,2025-08-12,2023,Yes
S06429,Harini Iyer,Female,CIVIL,4,55.02,3.52,62,86,100,52,25,2,2025-02-11,2023,Yes
S06430,Nithin Kumar,Female,ECE,3,41.72,6.78,92,69,40,7,4,3,2025-08-31,2022,Yes
S06431,Ananya Gupta,Female,IT,1,67.87,5.87,90,80,77,34,31,1,2025-11-23,2024,No
S06432,Vivaan Kumar,Male,IT,6,69.82,3.52,67,77,72,95,7,5,2025-03-27,2024,Yes
S06433,Karthik Singh,Male,AI&DS,8,68.44,3.69,48,50,50,46,17,0,2025-03-03,2023,Yes
S06434,Divya Reddy,Male,CSE,4,42.19,3.47,76,50,57,98,27,2,2025-11-15,2025,Yes
S06435,Arjun Patel,Female,CIVIL,2,98.74,2.39,73,84,57,5,8,0,2026-04-11,2023,Yes
S06436,Kavya Patel,Female,AI&DS,2,40.31,2.38,69,77,68,53,15,4,2025-10-31,2022,Yes
S06437,Aarav Singh,Male,IT,1,69.95,5.91,58,77,77,25,25,1,2025-05-10,2023,No
S06438,Divya Patel,Female,CSE,4,47.96,2.39,82,52,52,81,20,3,2025-04-18,2024,Yes
S06439,Pooja Kumar,Male,ECE,1,91.24,3.83,85,95,82,53,37,0,2025-02-07,2022,Yes
S06440,Rahul Kumar,Male,EEE,1,88.37,9.95,54,73,40,77,35,0,2025-02-14,2024,No
S06441,Aishwarya Gupta,Male,EEE,2,87.45,7.32,98,98,69,110,22,5,2025-02-02,2025,Yes
S06442,Nivetha Iyer,Male,IT,3,86.07,6.26,67,66,66,17,7,4,2025-09-01,2024,Yes
S06443,Sneha Gupta,Male,ECE,8,45.34,9.46,86,91,58,43,19,0,2025-04-14,2025,Yes
S06444,Nithin Sharma,Male,CIVIL,3,47.31,6.31,40,40,59,118,2,5,2025-06-08,2024,Yes
S06445,Kavya Iyer,Female,CSE,1,44.24,9.82,51,67,66,62,28,4,2025-03-03,2025,Yes
S06446,Aarav Verma,Male,CSE,8,99.96,9.78,62,41,44,69,12,1,2026-02-16,2025,No
S06447,Pooja Singh,Male,CSE,3,81.77,6.93,51,55,69,66,13,3,2026-02-11,2024,Yes
